"Category","Business Impact","Recommendation","Subscription ID","Subscription Name","Resource Group","Resource Name","Type","Updated Date","Potential benefits","Potential Annual Cost Savings","Potential Cost Savings Currency","Cost implications (Preview)","Description of changes","Retirement date","Retiring feature"
"Security","Medium","Storage account should use a private link connection","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnoworgcetest","Storage Account","2026-02-01T03:20:03.4037887Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnoworgcetest","Storage Account","2026-02-02T01:31:14.3576189Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowwplctest","Storage Account","2026-02-02T00:53:09.2975072Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account should use a private link connection","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowemphiredtest","Storage Account","2026-02-01T15:40:13.3217332Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowpos2411test","Storage Account","2026-02-01T09:05:21.8111618Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaphyspersonreqtest","Storage Account","2026-02-01T18:56:11.8315466Z","Prevent potential security breaches","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnncccompanytest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","High","Enable zone redundancy for storage accounts to improve high availability and resiliency","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowemphiredtest","Storage Account","2026-02-01T14:36:53.7415461Z","Achieve higher availability for the application.","","","Medium","["ZRS are priced higher than LRS due to the infrastructure needed for cross-zone replication.","Manual migration may involve costs for data movement tools and temporary duplication of storage resources."]"
"Reliability","High","Enable zone redundancy for storage accounts to improve high availability and resiliency","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaphyspersonreqtest","Storage Account","2026-02-01T14:36:53.7215453Z","Achieve higher availability for the application.","","","Medium","["ZRS are priced higher than LRS due to the infrastructure needed for cross-zone replication.","Manual migration may involve costs for data movement tools and temporary duplication of storage resources."]"
"Reliability","High","Enable zone redundancy for storage accounts to improve high availability and resiliency","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowwplctest","Storage Account","2026-02-01T14:36:53.7015454Z","Achieve higher availability for the application.","","","Medium","["ZRS are priced higher than LRS due to the infrastructure needed for cross-zone replication.","Manual migration may involve costs for data movement tools and temporary duplication of storage resources."]"
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowemphiredtest","Storage Account","2026-02-01T19:03:34.6246814Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowwplcetest","Storage Account","2026-02-01T09:02:39.8394925Z","Prevent potential security breaches","","","No data",""
"Reliability","High","Enable zone redundancy for storage accounts to improve high availability and resiliency","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowfinorgtest","Storage Account","2026-02-01T14:36:53.7365459Z","Achieve higher availability for the application.","","","Medium","["ZRS are priced higher than LRS due to the infrastructure needed for cross-zone replication.","Manual migration may involve costs for data movement tools and temporary duplication of storage resources."]"
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowfinacttest","Storage Account","2026-01-31T20:31:32.4450081Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaphyspersonuptest","Storage Account","2026-02-01T18:56:31.4059934Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaprojectroletest","Storage Account","2026-02-01T18:56:48.9998309Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","strslaaccessrequesttest","Storage Account","2026-02-01T18:55:52.5326719Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowcomptest","Storage Account","2026-02-01T20:46:12.1496280Z","Prevent potential security breaches","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaprojecttest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","strslaaccessrequesttest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlaemp2409cetest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaprojectroletest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowfinacttest","Storage Account","2026-02-02T00:57:01.5280579Z","Prevent potential security breaches","","","No data",""
"Reliability","High","Enable zone redundancy for storage accounts to improve high availability and resiliency","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlaemp2409cetest","Storage Account","2026-02-01T14:36:53.7015454Z","Achieve higher availability for the application.","","","Medium","["ZRS are priced higher than LRS due to the infrastructure needed for cross-zone replication.","Manual migration may involve costs for data movement tools and temporary duplication of storage resources."]"
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowemprehiredtest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaphyspersonuptest","Storage Account","2026-02-02T00:49:55.0467128Z","Prevent potential security breaches","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowcomptest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowpos2411test","Storage Account","2026-02-01T13:35:45.0066514Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","strslaaccessrequesttest","Storage Account","2026-01-31T20:21:27.8225233Z","Prevent potential security breaches","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowfinorgtest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowfinorgtest","Storage Account","2026-02-01T21:09:43.7884442Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnncccompanytest","Storage Account","2026-02-01T20:30:27.4027170Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaprojectroletest","Storage Account","2026-02-02T00:55:00.9726548Z","Prevent potential security breaches","","","No data",""
"Reliability","High","Enable zone redundancy for storage accounts to improve high availability and resiliency","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnncccompanytest","Storage Account","2026-02-01T14:36:53.7215453Z","Achieve higher availability for the application.","","","Medium","["ZRS are priced higher than LRS due to the infrastructure needed for cross-zone replication.","Manual migration may involve costs for data movement tools and temporary duplication of storage resources."]"
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnoworgcetest","Storage Account","2026-02-01T06:41:14.1264822Z","Prevent potential security breaches","","","No data",""
"Reliability","High","Enable zone redundancy for storage accounts to improve high availability and resiliency","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowfinacttest","Storage Account","2026-02-01T14:36:53.7215453Z","Achieve higher availability for the application.","","","Medium","["ZRS are priced higher than LRS due to the infrastructure needed for cross-zone replication.","Manual migration may involve costs for data movement tools and temporary duplication of storage resources."]"
"Reliability","High","Enable zone redundancy for storage accounts to improve high availability and resiliency","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnoworgltest","Storage Account","2026-02-01T14:36:53.7215453Z","Achieve higher availability for the application.","","","Medium","["ZRS are priced higher than LRS due to the infrastructure needed for cross-zone replication.","Manual migration may involve costs for data movement tools and temporary duplication of storage resources."]"
"Reliability","High","Enable zone redundancy for storage accounts to improve high availability and resiliency","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnoworgcetest","Storage Account","2026-02-01T14:36:53.7165468Z","Achieve higher availability for the application.","","","Medium","["ZRS are priced higher than LRS due to the infrastructure needed for cross-zone replication.","Manual migration may involve costs for data movement tools and temporary duplication of storage resources."]"
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowemprehiredtest","Storage Account","2026-02-02T00:29:10.2372352Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaphyspersonuptest","Storage Account","2026-02-01T21:10:26.0046892Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaprojectroletest","Storage Account","2026-02-01T20:57:47.4962190Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowwplctest","Storage Account","2026-02-01T18:57:17.7654351Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowemprehiredtest","Storage Account","2026-02-01T19:03:52.5546063Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowcomptest","Storage Account","2026-02-01T18:39:32.2359210Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowemprehiredtest","Storage Account","2026-02-01T20:00:25.8751708Z","Prevent potential security breaches","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlasitetest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaphyspersonuptest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaphyspersonreqtest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowwplcetest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowpos2411test","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowwplctest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaprojecttest","Storage Account","2026-02-01T18:56:53.2272631Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnoworgltest","Storage Account","2026-02-01T19:04:47.4586426Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowpos2411test","Storage Account","2026-02-01T19:04:44.9385697Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlaemp2409cetest","Storage Account","2026-02-01T19:03:32.6546630Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlaemp2409cetest","Storage Account","2026-02-01T20:01:49.9587089Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnncccompanytest","Storage Account","2026-02-01T19:03:29.5707110Z","Prevent potential security breaches","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnoworgltest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnoworgcetest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowfinacttest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Reliability","Medium","Enable Soft Delete to protect your blob data","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowemphiredtest","Storage Account","2026-02-01T19:25:12.4179338Z","Restore blobs or snapshots after overwrite or deletion","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowfinacttest","Storage Account","2026-02-01T19:04:13.6019774Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account public access should be disallowed","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlasitetest","Storage Account","2026-02-01T18:57:28.4042456Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage account should use a private link connection","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","strslaaccessrequesttest","Storage Account","2026-02-01T03:37:47.4002887Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnoworgltest","Storage Account","2026-02-01T08:22:16.3847789Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should restrict network access using virtual network rules","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowemphiredtest","Storage Account","2026-02-01T09:04:45.9651549Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaprojecttest","Storage Account","2026-02-02T00:55:39.3699460Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnncccompanytest","Storage Account","2026-02-02T00:58:29.6472728Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stsnlaphyspersonreqtest","Storage Account","2026-02-02T00:51:47.7149856Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnoworgltest","Storage Account","2026-02-02T00:53:41.1592103Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowcomptest","Storage Account","2026-02-02T00:22:02.4290889Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlaemp2409cetest","Storage Account","2026-02-02T00:59:32.3521897Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","stlasnowemphiredtest","Storage Account","2026-02-02T00:35:31.6864851Z","Prevent potential security breaches","","","No data",""
"Security","Medium","Storage accounts should prevent shared key access","c405de8b-462a-42fe-9d76-1f6ecda46a2f","SU039 - NCC Core Integration - Online - Test - 01 (c405de8b-462a-42fe-9d76-1f6ecda46a2f)","rg-servicenow-inbound-test","strslaaccessrequesttest","Storage Account","2026-02-02T00:51:08.6481360Z","Prevent potential security breaches","","","No data",""
